timestamp,target,u_star,offset,pulse,ground_truth,vlm_direction,correct,laser_visible,on_target,confidence,reasoning,image
2026-07-15T23:49:36,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's face, and they clearly overlap.",captures/e1/bear/q014_off-2_rep7.jpg
2026-07-15T23:49:39,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,The laser dot is directly overlapping the polar bear plush toy's body.,captures/e1/bear/q015_off+1_rep4.jpg
2026-07-15T23:49:43,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's shoulder, so they overlap.",captures/e1/bear/q016_off+5_rep8.jpg
2026-07-15T23:49:46,the polar bear plush toy,331,25,356,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and not overlapping.,captures/e1/bear/q017_off+25_rep8.jpg
2026-07-15T23:49:51,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body on the left side.,captures/e1/bear/q018_off+3_rep11.jpg
2026-07-15T23:49:55,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q019_off-2_rep3.jpg
2026-07-15T23:49:58,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, and they overlap.",captures/e1/bear/q020_off+8_rep6.jpg
2026-07-15T23:50:02,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q021_off-5_rep6.jpg
2026-07-15T23:50:06,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,"The laser dot is on the body of the polar bear plush toy, clearly overlapping it.",captures/e1/bear/q022_off-5_rep2.jpg
2026-07-15T23:50:09,the polar bear plush toy,331,-18,313,left,left,True,True,False,high,"The laser dot is visible on the bed to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q023_off-18_rep3.jpg
2026-07-15T23:50:13,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q024_off+18_rep7.jpg
2026-07-15T23:50:16,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,"The laser dot is located on the wall directly behind the polar bear plush toy, overlapping it.",captures/e1/bear/q025_off+3_rep5.jpg
2026-07-15T23:50:20,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q026_off-1_rep4.jpg
2026-07-15T23:50:23,the polar bear plush toy,331,12,343,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q027_off+12_rep9.jpg
2026-07-15T23:50:27,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy.,captures/e1/bear/q028_off+3_rep7.jpg
2026-07-15T23:50:31,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,The laser dot is on a blue folder while the polar bear plush toy is on the left side of the bed; they do not overlap.,captures/e1/bear/q029_off-25_rep10.jpg
2026-07-15T23:50:35,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on a folder leaning on the wall, to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q030_off-25_rep4.jpg
2026-07-15T23:50:39,the polar bear plush toy,331,-8,323,left,unknown,False,True,True,high,"The laser dot is directly on the face of the polar bear plush toy, clearly overlapping it.",captures/e1/bear/q031_off-8_rep1.jpg
2026-07-15T23:50:42,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, and they overlap.",captures/e1/bear/q032_off+5_rep10.jpg
2026-07-15T23:50:46,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,"The laser dot is on the wall slightly above and to the right of the polar bear plush toy, not overlapping.",captures/e1/bear/q033_off-8_rep3.jpg
2026-07-15T23:50:49,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q034_off-1_rep3.jpg
2026-07-15T23:50:53,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is on the wall directly touching the polar bear plush toy's body.,captures/e1/bear/q035_off-5_rep4.jpg
2026-07-15T23:50:56,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q036_off+5_rep5.jpg
2026-07-15T23:51:00,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not touching it.",captures/e1/bear/q037_off+12_rep5.jpg
2026-07-15T23:51:03,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is on the wall directly touching the polar bear plush toy's body.,captures/e1/bear/q038_off+3_rep0.jpg
2026-07-15T23:51:06,the polar bear plush toy,331,-25,306,left,unknown,False,False,False,high,"The laser dot is not visible in the image, and the polar bear plush toy is on the bed.",captures/e1/bear/q039_off-25_rep3.jpg
2026-07-15T23:51:10,the polar bear plush toy,331,12,343,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q040_off+12_rep4.jpg
2026-07-15T23:51:14,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, and they overlap.",captures/e1/bear/q041_off-3_rep0.jpg
2026-07-15T23:51:18,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,The laser dot is visible on the wall near the polar bear plush toy but not overlapping it.,captures/e1/bear/q042_off-12_rep11.jpg
2026-07-15T23:51:22,the polar bear plush toy,331,-18,313,left,unknown,False,False,False,high,The laser dot is not visible anywhere in the image.,captures/e1/bear/q043_off-18_rep10.jpg
2026-07-15T23:51:26,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's face, overlapping with it.",captures/e1/bear/q044_off-3_rep8.jpg
2026-07-15T23:51:30,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping it.",captures/e1/bear/q045_off+18_rep3.jpg
2026-07-15T23:51:33,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, with no overlap.",captures/e1/bear/q046_off+12_rep6.jpg
2026-07-15T23:51:38,the polar bear plush toy,331,-12,319,left,right,False,True,False,high,The laser dot is on the wall near the polar bear plush toy but not touching it.,captures/e1/bear/q047_off-12_rep2.jpg
2026-07-15T23:51:41,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,"The laser dot is visible on the wall to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q048_off-12_rep4.jpg
2026-07-15T23:51:45,the polar bear plush toy,331,8,339,right,right,True,True,False,high,"The laser dot is on the wall above the bed, near the ear of the polar bear plush toy, but they do not overlap.",captures/e1/bear/q049_off+8_rep7.jpg
2026-07-15T23:51:48,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's head, clearly overlapping.",captures/e1/bear/q050_off-3_rep3.jpg
2026-07-15T23:51:52,the polar bear plush toy,331,-8,323,left,right,False,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and does not overlap its body.,captures/e1/bear/q051_off-8_rep10.jpg
2026-07-15T23:51:56,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is directly touching the body of the polar bear plush toy.,captures/e1/bear/q052_off+2_rep6.jpg
2026-07-15T23:52:01,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is visibly overlapping the body of the polar bear plush toy.,captures/e1/bear/q053_off+2_rep9.jpg
2026-07-15T23:52:04,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's head area, causing overlap.",captures/e1/bear/q054_off-2_rep5.jpg
2026-07-15T23:52:08,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is visible on the wall between the binder and the plush toy, not overlapping with the polar bear plush toy.",captures/e1/bear/q055_off-25_rep8.jpg
2026-07-15T23:52:12,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the left wall, while the polar bear plush toy is on the bed further to the right; they do not overlap.",captures/e1/bear/q056_off+25_rep3.jpg
2026-07-15T23:52:16,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,The laser dot is visible on the book to the right of the polar bear plush toy and does not overlap it.,captures/e1/bear/q057_off-25_rep6.jpg
2026-07-15T23:52:20,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is visible directly overlapping the polar bear plush toy's face.,captures/e1/bear/q058_off+2_rep7.jpg
2026-07-15T23:52:24,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q059_off+5_rep4.jpg
2026-07-15T23:52:27,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's face.,captures/e1/bear/q060_off+1_rep11.jpg
2026-07-15T23:52:31,the polar bear plush toy,331,-8,323,left,right,False,True,False,high,The laser dot is on the left wall near the polar bear plush toy but not overlapping it.,captures/e1/bear/q061_off-8_rep6.jpg
2026-07-15T23:52:34,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on the blue folder and the polar bear plush toy is on the bed to the left of the folder, and they do not overlap.",captures/e1/bear/q062_off-25_rep1.jpg
2026-07-15T23:52:38,the polar bear plush toy,331,-8,323,left,right,False,True,False,high,"The laser dot is on the bed, to the left and below the polar bear plush toy, and they do not overlap.",captures/e1/bear/q063_off-8_rep8.jpg
2026-07-15T23:52:42,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,The laser dot is touching the body of the polar bear plush toy on the left side.,captures/e1/bear/q064_off-3_rep4.jpg
2026-07-15T23:52:46,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q065_off+18_rep2.jpg
2026-07-15T23:52:49,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is visible on the left side of the polar bear plush toy and directly overlaps it.,captures/e1/bear/q066_off+2_rep8.jpg
2026-07-15T23:52:53,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's face.,captures/e1/bear/q067_off+3_rep6.jpg
2026-07-15T23:52:58,the polar bear plush toy,331,18,349,right,right,True,True,False,high,The laser dot is on the left side of the wall while the polar bear plush toy is on the bed; they do not overlap.,captures/e1/bear/q068_off+18_rep10.jpg
2026-07-15T23:53:01,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is directly overlapping the polar bear plush toy's body.,captures/e1/bear/q069_off-5_rep10.jpg
2026-07-15T23:53:05,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the wall to the left, while the polar bear plush toy is on the bed near the wall; they do not overlap.",captures/e1/bear/q070_off+25_rep5.jpg
2026-07-15T23:53:08,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy on the bed.,captures/e1/bear/q071_off+3_rep9.jpg
2026-07-15T23:53:11,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's head, clearly overlapping.",captures/e1/bear/q072_off+5_rep7.jpg
2026-07-15T23:53:15,the polar bear plush toy,331,18,349,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q073_off+18_rep0.jpg
2026-07-15T23:53:18,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's face.,captures/e1/bear/q074_off+2_rep11.jpg
2026-07-15T23:53:22,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, overlapping it.",captures/e1/bear/q075_off-2_rep11.jpg
2026-07-15T23:53:26,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping it.",captures/e1/bear/q076_off+25_rep10.jpg
2026-07-15T23:53:29,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q077_off+3_rep1.jpg
2026-07-15T23:53:32,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's side.,captures/e1/bear/q078_off+8_rep1.jpg
2026-07-15T23:53:36,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's face.,captures/e1/bear/q079_off-1_rep10.jpg
2026-07-15T23:53:39,the polar bear plush toy,331,18,349,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy; they do not overlap.,captures/e1/bear/q080_off+18_rep11.jpg
2026-07-15T23:53:43,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping with it.",captures/e1/bear/q081_off+18_rep1.jpg
2026-07-15T23:53:46,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is visible on the left side and directly touching the polar bear plush toy's body.,captures/e1/bear/q082_off-5_rep11.jpg
2026-07-15T23:53:50,the polar bear plush toy,331,-18,313,left,unknown,False,False,False,high,The laser dot is not visible in the image with the polar bear plush toy on the left side of the bed.,captures/e1/bear/q083_off-18_rep4.jpg
2026-07-15T23:53:53,the polar bear plush toy,331,25,356,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and not touching it.,captures/e1/bear/q084_off+25_rep7.jpg
2026-07-15T23:53:57,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's chest, and they clearly overlap.",captures/e1/bear/q085_off-2_rep4.jpg
2026-07-15T23:54:00,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's face, clearly overlapping it.",captures/e1/bear/q086_off+2_rep0.jpg
2026-07-15T23:54:04,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the left wall, while the polar bear plush toy is on the bed not touching the laser dot.",captures/e1/bear/q087_off+25_rep11.jpg
2026-07-15T23:54:08,the polar bear plush toy,331,25,356,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and does not overlap with it.,captures/e1/bear/q088_off+25_rep9.jpg
2026-07-15T23:54:11,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is directly overlapping the polar bear plush toy's body.,captures/e1/bear/q089_off+5_rep1.jpg
2026-07-15T23:54:15,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is visible on the wall to the left, while the polar bear plush toy is on the bed, so they do not overlap.",captures/e1/bear/q090_off+18_rep6.jpg
2026-07-15T23:54:18,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, and they overlap.",captures/e1/bear/q091_off-1_rep8.jpg
2026-07-15T23:54:22,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, not overlapping.",captures/e1/bear/q092_off+25_rep0.jpg
2026-07-15T23:54:25,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q093_off-1_rep11.jpg
2026-07-15T23:54:29,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,The laser dot is on the head of the polar bear plush toy.,captures/e1/bear/q094_off-1_rep1.jpg
2026-07-15T23:54:33,the polar bear plush toy,331,-18,313,left,left,True,True,False,high,"The laser dot is near the bottom right corner of the image on the floor, while the polar bear plush toy is on the bed to the left; they do not overlap.",captures/e1/bear/q095_off-18_rep7.jpg
2026-07-15T23:54:37,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, clearly overlapping.",captures/e1/bear/q096_off-3_rep10.jpg
2026-07-15T23:54:40,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is directly touching the body of the polar bear plush toy.,captures/e1/bear/q097_off+8_rep11.jpg
2026-07-15T23:54:44,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's body, clearly overlapping.",captures/e1/bear/q098_off-2_rep0.jpg
2026-07-15T23:54:48,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on the blue notebook, and the polar bear plush toy is on the left side of the bed; they do not overlap.",captures/e1/bear/q099_off-25_rep11.jpg
2026-07-15T23:54:51,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's body, indicating they overlap.",captures/e1/bear/q100_off-1_rep6.jpg
2026-07-15T23:54:55,the polar bear plush toy,331,-8,323,left,unknown,False,True,True,high,The laser dot is visible and directly touching the polar bear plush toy on its body.,captures/e1/bear/q101_off-8_rep7.jpg
2026-07-15T23:54:58,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's left side, clearly overlapping its body.",captures/e1/bear/q102_off+5_rep11.jpg
2026-07-15T23:55:02,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,"The laser dot is to the right of the polar bear plush toy on the wall, and they do not overlap.",captures/e1/bear/q103_off-8_rep11.jpg
2026-07-15T23:55:06,the polar bear plush toy,331,-8,323,left,unknown,False,True,True,high,"The laser dot is on the left side of the polar bear plush toy, directly touching its body.",captures/e1/bear/q104_off-8_rep5.jpg
2026-07-15T23:55:09,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is on the chest of the polar bear plush toy, overlapping its body.",captures/e1/bear/q105_off+1_rep3.jpg
2026-07-15T23:55:12,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q106_off-3_rep9.jpg
2026-07-15T23:55:16,the polar bear plush toy,331,-18,313,left,unknown,False,False,False,high,"The laser dot is not visible in the image, while the polar bear plush toy is on the bed next to the wall.",captures/e1/bear/q107_off-18_rep1.jpg
2026-07-15T23:55:19,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,"The laser dot is visible on the face of the polar bear plush toy, clearly overlapping it.",captures/e1/bear/q108_off+2_rep2.jpg
2026-07-15T23:55:23,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's body, overlapping it.",captures/e1/bear/q109_off+2_rep5.jpg
2026-07-15T23:55:27,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is on the face of the polar bear plush toy, and they clearly overlap.",captures/e1/bear/q110_off+1_rep1.jpg
2026-07-15T23:55:30,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,"The laser dot is directly overlapping the polar bear plush toy's body, touching it.",captures/e1/bear/q111_off+3_rep10.jpg
2026-07-15T23:55:34,the polar bear plush toy,331,25,356,right,right,True,True,False,high,"The laser dot is on the wall to the left, while the polar bear plush toy is on the bed to the right; they do not overlap.",captures/e1/bear/q112_off+25_rep4.jpg
2026-07-15T23:55:37,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the left wall, away from the polar bear plush toy which is on the bed; they do not overlap.",captures/e1/bear/q113_off+12_rep10.jpg
2026-07-15T23:55:41,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,"The laser dot is on the wall, to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q114_off-12_rep3.jpg
2026-07-15T23:55:45,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's body, overlapping it.",captures/e1/bear/q115_off+3_rep4.jpg
2026-07-15T23:55:48,the polar bear plush toy,331,12,343,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q116_off+12_rep11.jpg
2026-07-15T23:55:52,the polar bear plush toy,331,2,333,right,unknown,False,True,True,high,The laser dot is visible and directly touching the polar bear plush toy's face.,captures/e1/bear/q117_off+2_rep4.jpg
2026-07-15T23:55:55,the polar bear plush toy,331,18,349,right,right,True,True,False,high,"The laser dot is on the wall to the left of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q118_off+18_rep5.jpg
2026-07-15T23:55:59,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on the blue folder, to the right of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q119_off-25_rep2.jpg
2026-07-15T23:56:02,the polar bear plush toy,331,-12,319,left,left,True,True,False,high,The laser dot is to the right of the polar bear plush toy on the wall and not overlapping.,captures/e1/bear/q120_off-12_rep1.jpg
2026-07-15T23:56:05,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, and they overlap.",captures/e1/bear/q121_off-2_rep6.jpg
2026-07-15T23:56:09,the polar bear plush toy,331,25,356,right,right,True,True,False,high,The laser dot is on the wall to the left of the polar bear plush toy and they do not overlap.,captures/e1/bear/q122_off+25_rep1.jpg
2026-07-15T23:56:13,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is on the polar bear plush toy's body.,captures/e1/bear/q123_off-5_rep3.jpg
2026-07-15T23:56:16,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is directly overlapping the polar bear plush toy's face.,captures/e1/bear/q124_off+5_rep3.jpg
2026-07-15T23:56:21,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is directly touching the polar bear plush toy's body.,captures/e1/bear/q125_off+8_rep5.jpg
2026-07-15T23:56:24,the polar bear plush toy,331,8,339,right,unknown,False,True,True,high,The laser dot is on the body of the polar bear plush toy.,captures/e1/bear/q126_off+8_rep10.jpg
2026-07-15T23:56:27,the polar bear plush toy,331,-5,326,left,right,False,True,False,high,"The laser dot is slightly above and to the left of the polar bear plush toy, not overlapping with it.",captures/e1/bear/q127_off-5_rep1.jpg
2026-07-15T23:56:31,the polar bear plush toy,331,-12,319,left,right,False,True,False,high,"The laser dot is visible on the wall to the left of the polar bear plush toy, and they do not overlap.",captures/e1/bear/q128_off-12_rep5.jpg
2026-07-15T23:56:34,the polar bear plush toy,331,-18,313,left,left,True,True,False,high,"The laser dot is on the blue folder near the center of the image, while the polar bear plush toy is on the bed to the far left; they do not overlap.",captures/e1/bear/q129_off-18_rep6.jpg
2026-07-15T23:56:38,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,"The laser dot is on the wall directly touching the polar bear plush toy's side, hence they overlap.",captures/e1/bear/q130_off-5_rep5.jpg
2026-07-15T23:56:42,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's face, overlapping.",captures/e1/bear/q131_off+1_rep5.jpg
2026-07-15T23:56:45,the polar bear plush toy,331,3,334,right,unknown,False,True,True,high,"The laser dot is directly on the polar bear plush toy's head, overlapping it.",captures/e1/bear/q132_off+3_rep2.jpg
2026-07-15T23:56:48,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the head of the polar bear plush toy, overlapping its body.",captures/e1/bear/q133_off-3_rep5.jpg
2026-07-15T23:56:52,the polar bear plush toy,331,-2,329,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, overlapping its body.",captures/e1/bear/q134_off-2_rep8.jpg
2026-07-15T23:56:56,the polar bear plush toy,331,-5,326,left,unknown,False,True,True,high,The laser dot is directly touching the body of the polar bear plush toy on the left side.,captures/e1/bear/q135_off-5_rep9.jpg
2026-07-15T23:57:00,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on the blue folder, while the polar bear plush toy is on the left of the image on the bed; they do not overlap.",captures/e1/bear/q136_off-25_rep7.jpg
2026-07-15T23:57:04,the polar bear plush toy,331,-3,328,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's head, and they overlap.",captures/e1/bear/q137_off-3_rep7.jpg
2026-07-15T23:57:07,the polar bear plush toy,331,-1,330,left,unknown,False,True,True,high,"The laser dot is on the polar bear plush toy's face, directly overlapping it.",captures/e1/bear/q138_off-1_rep5.jpg
2026-07-15T23:57:11,the polar bear plush toy,331,5,336,right,unknown,False,True,True,high,The laser dot is directly on the polar bear plush toy's body.,captures/e1/bear/q139_off+5_rep0.jpg
2026-07-15T23:57:14,the polar bear plush toy,331,-8,323,left,left,True,True,False,high,"The laser dot is on the wall behind but not overlapping the polar bear plush toy, which is on the bed.",captures/e1/bear/q140_off-8_rep4.jpg
2026-07-15T23:57:18,the polar bear plush toy,331,1,332,right,unknown,False,True,True,high,"The laser dot is visible on the polar bear plush toy's upper body, and they overlap.",captures/e1/bear/q141_off+1_rep10.jpg
2026-07-15T23:57:22,the polar bear plush toy,331,-25,306,left,left,True,True,False,high,"The laser dot is on a blue book on the bed, and the polar bear plush toy is on the left side on the bed, not touching the laser dot.",captures/e1/bear/q142_off-25_rep0.jpg
