timestamp,target,u_star,offset,pulse,ground_truth,vlm_direction,correct,laser_visible,on_target,confidence,reasoning,image
2026-07-16T00:16:02,the black bottle,280,-3,277,left,unknown,False,True,True,high,"The laser dot is on the black bottle, clearly overlapping its body.",captures/e1/bottle/q042_off-3_rep6.jpg
2026-07-16T00:16:05,the black bottle,280,-2,278,left,unknown,False,True,True,high,The laser dot is on the bed directly touching the black bottle's body.,captures/e1/bottle/q043_off-2_rep11.jpg
2026-07-16T00:16:08,the black bottle,280,-5,275,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping it.,captures/e1/bottle/q044_off-5_rep6.jpg
2026-07-16T00:16:12,the black bottle,280,8,288,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and does not overlap with it.,captures/e1/bottle/q045_off+8_rep7.jpg
2026-07-16T00:16:16,the black bottle,280,2,282,right,unknown,False,True,True,high,The laser dot is clearly overlapping the black bottle's body.,captures/e1/bottle/q046_off+2_rep6.jpg
2026-07-16T00:16:19,the black bottle,280,3,283,right,unknown,False,True,True,high,"The laser dot is on the black bottle, directly overlapping its body.",captures/e1/bottle/q047_off+3_rep4.jpg
2026-07-16T00:16:23,the black bottle,280,-12,268,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, and they do not overlap.",captures/e1/bottle/q048_off-12_rep10.jpg
2026-07-16T00:16:27,the black bottle,280,-1,279,left,right,False,True,False,high,"The laser dot is near the left side on the bed, and the black bottle is on the right side of the bed; they do not overlap.",captures/e1/bottle/q049_off-1_rep0.jpg
2026-07-16T00:16:30,the black bottle,280,1,281,right,unknown,False,False,False,high,The laser dot is not visible in the image.,captures/e1/bottle/q050_off+1_rep2.jpg
2026-07-16T00:16:34,the black bottle,280,1,281,right,right,True,True,False,high,"The laser dot is on the bed, to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q051_off+1_rep3.jpg
2026-07-16T00:16:37,the black bottle,280,-12,268,left,left,True,True,False,high,The laser dot is to the right of the black bottle on the bed and they do not overlap.,captures/e1/bottle/q052_off-12_rep6.jpg
2026-07-16T00:16:41,the black bottle,280,8,288,right,right,True,True,False,high,"The laser dot is on the bed near the black bottle, but not overlapping with it.",captures/e1/bottle/q053_off+8_rep4.jpg
2026-07-16T00:16:45,the black bottle,280,-3,277,left,left,True,True,False,high,The laser dot is just to the right of the black bottle and not overlapping.,captures/e1/bottle/q054_off-3_rep3.jpg
2026-07-16T00:16:48,the black bottle,280,2,282,right,right,True,True,False,high,The laser dot is on the bed near the black bottle but not touching it.,captures/e1/bottle/q055_off+2_rep0.jpg
2026-07-16T00:16:52,the black bottle,280,-18,262,left,left,True,True,False,high,The laser dot is visible to the right of the black bottle and does not overlap it.,captures/e1/bottle/q056_off-18_rep0.jpg
2026-07-16T00:16:55,the black bottle,280,-5,275,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, and they do not overlap.",captures/e1/bottle/q057_off-5_rep0.jpg
2026-07-16T00:16:59,the black bottle,280,-3,277,left,right,False,True,False,high,The laser dot is on the bed near the black bottle but not touching it.,captures/e1/bottle/q058_off-3_rep0.jpg
2026-07-16T00:17:03,the black bottle,280,-3,277,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping.,captures/e1/bottle/q059_off-3_rep8.jpg
2026-07-16T00:17:06,the black bottle,280,25,305,right,right,True,True,False,high,"The laser dot is on the blue folder to the left of the black bottle, with no overlap.",captures/e1/bottle/q060_off+25_rep4.jpg
2026-07-16T00:17:10,the black bottle,280,1,281,right,unknown,False,True,True,high,"The laser dot is on the side of the black bottle, touching it.",captures/e1/bottle/q061_off+1_rep11.jpg
2026-07-16T00:17:13,the black bottle,280,-1,279,left,right,False,True,False,high,"The laser dot is visible on the left side of the bed, while the black bottle is on the right side near some blankets, and they do not overlap.",captures/e1/bottle/q062_off-1_rep3.jpg
2026-07-16T00:17:17,the black bottle,280,-8,272,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, not overlapping.",captures/e1/bottle/q063_off-8_rep10.jpg
2026-07-16T00:17:21,the black bottle,280,5,285,right,left,False,True,False,high,"The laser dot is to the right of the black bottle on the wall, not overlapping.",captures/e1/bottle/q064_off+5_rep6.jpg
2026-07-16T00:17:24,the black bottle,280,8,288,right,right,True,True,False,high,"The laser dot is slightly to the left of the black bottle, not overlapping with it.",captures/e1/bottle/q065_off+8_rep2.jpg
2026-07-16T00:17:28,the black bottle,280,-2,278,left,unknown,False,True,True,high,"The laser dot is directly touching the black bottle on the bed, indicating overlap.",captures/e1/bottle/q066_off-2_rep6.jpg
2026-07-16T00:17:32,the black bottle,280,3,283,right,unknown,False,True,True,high,"The laser dot is on the black bottle, clearly overlapping with its body.",captures/e1/bottle/q067_off+3_rep0.jpg
2026-07-16T00:17:35,the black bottle,280,12,292,right,right,True,True,False,high,"The laser dot is to the left of the black bottle, not overlapping.",captures/e1/bottle/q068_off+12_rep11.jpg
2026-07-16T00:17:39,the black bottle,280,5,285,right,left,False,True,False,high,The laser dot is on the bed to the right of the black bottle and not overlapping.,captures/e1/bottle/q069_off+5_rep1.jpg
2026-07-16T00:17:42,the black bottle,280,-3,277,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping it.,captures/e1/bottle/q070_off-3_rep7.jpg
2026-07-16T00:17:46,the black bottle,280,25,305,right,right,True,True,False,high,"The laser dot is on the blue folder, and the black bottle is on the bed, not overlapping.",captures/e1/bottle/q071_off+25_rep6.jpg
2026-07-16T00:17:49,the black bottle,280,8,288,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and does not overlap with it.,captures/e1/bottle/q072_off+8_rep5.jpg
2026-07-16T00:17:53,the black bottle,280,1,281,right,unknown,False,False,False,high,The laser dot is not visible in the image.,captures/e1/bottle/q073_off+1_rep4.jpg
2026-07-16T00:17:57,the black bottle,280,-5,275,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping it.,captures/e1/bottle/q074_off-5_rep2.jpg
2026-07-16T00:18:00,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is on the right side of the image on the bed and not overlapping the black bottle, which is also in the center-right of the image.",captures/e1/bottle/q075_off-18_rep4.jpg
2026-07-16T00:18:04,the black bottle,280,-2,278,left,left,True,True,False,high,The laser dot is visible to the right of the black bottle but not overlapping.,captures/e1/bottle/q076_off-2_rep10.jpg
2026-07-16T00:18:08,the black bottle,280,8,288,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and does not overlap with it.,captures/e1/bottle/q077_off+8_rep10.jpg
2026-07-16T00:18:12,the black bottle,280,5,285,right,right,True,True,False,high,"The laser dot is visible to the right of the black bottle, not touching or overlapping it.",captures/e1/bottle/q078_off+5_rep2.jpg
2026-07-16T00:18:16,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, not overlapping.",captures/e1/bottle/q079_off-18_rep11.jpg
2026-07-16T00:18:20,the black bottle,280,-2,278,left,left,True,True,False,high,The laser dot is visible to the right of the black bottle but is not overlapping it.,captures/e1/bottle/q080_off-2_rep3.jpg
2026-07-16T00:18:23,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is on the bed to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q081_off-18_rep9.jpg
2026-07-16T00:18:27,the black bottle,280,12,292,right,left,False,True,False,high,The laser dot is on the wall to the right of the black bottle and does not overlap with it.,captures/e1/bottle/q082_off+12_rep10.jpg
2026-07-16T00:18:32,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q083_off-18_rep7.jpg
2026-07-16T00:18:35,the black bottle,280,12,292,right,right,True,True,False,high,"The laser dot is on the wall behind and to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q084_off+12_rep4.jpg
2026-07-16T00:18:39,the black bottle,280,12,292,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and does not overlap with it.,captures/e1/bottle/q085_off+12_rep9.jpg
2026-07-16T00:18:42,the black bottle,280,-5,275,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, and they do not overlap.",captures/e1/bottle/q086_off-5_rep7.jpg
2026-07-16T00:18:45,the black bottle,280,12,292,right,right,True,True,False,high,"The laser dot is on the bed to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q087_off+12_rep7.jpg
2026-07-16T00:18:49,the black bottle,280,-1,279,left,unknown,False,True,True,high,"The laser dot is on the black bottle's body, indicating they overlap.",captures/e1/bottle/q088_off-1_rep6.jpg
2026-07-16T00:18:52,the black bottle,280,25,305,right,right,True,True,False,high,The laser dot is on a blue object on the bed and not on the black bottle to the right.,captures/e1/bottle/q089_off+25_rep0.jpg
2026-07-16T00:18:56,the black bottle,280,-12,268,left,left,True,True,False,high,"The laser dot is on the wall to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q090_off-12_rep1.jpg
2026-07-16T00:18:59,the black bottle,280,-2,278,left,unknown,False,True,True,high,The laser dot is on the right side of the black bottle and overlaps it directly.,captures/e1/bottle/q091_off-2_rep1.jpg
2026-07-16T00:19:02,the black bottle,280,-25,255,left,unknown,False,False,False,high,"There is no visible laser dot in the image, and the black bottle is on the bed.",captures/e1/bottle/q092_off-25_rep5.jpg
2026-07-16T00:19:06,the black bottle,280,25,305,right,right,True,True,False,high,"The laser dot is on the wall, and the black bottle is on the bed; they do not overlap.",captures/e1/bottle/q093_off+25_rep11.jpg
2026-07-16T00:19:10,the black bottle,280,25,305,right,right,True,True,False,high,"The laser dot is visible on the blue notebook on the bed, and the black bottle is on the bed as well but separate from the dot, so they do not overlap.",captures/e1/bottle/q094_off+25_rep3.jpg
2026-07-16T00:19:13,the black bottle,280,-1,279,left,unknown,False,False,False,high,"There is no visible laser dot in the image, only a black bottle on the bed.",captures/e1/bottle/q095_off-1_rep5.jpg
2026-07-16T00:19:17,the black bottle,280,12,292,right,right,True,True,False,high,"The laser dot is above and to the left of the black bottle on the bed, not overlapping.",captures/e1/bottle/q096_off+12_rep0.jpg
2026-07-16T00:19:20,the black bottle,280,3,283,right,right,True,True,False,high,"The laser dot is on the bed near the black bottle, not touching it.",captures/e1/bottle/q097_off+3_rep7.jpg
2026-07-16T00:19:24,the black bottle,280,18,298,right,right,True,True,False,high,"The laser dot is on the wall to the left of the black bottle, with no overlap.",captures/e1/bottle/q098_off+18_rep1.jpg
2026-07-16T00:19:27,the black bottle,280,18,298,right,right,True,True,False,high,"The laser dot is on the wall behind the bed, to the left of the black bottle on the bed, with no overlap.",captures/e1/bottle/q099_off+18_rep4.jpg
2026-07-16T00:19:30,the black bottle,280,18,298,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and does not overlap with it.,captures/e1/bottle/q100_off+18_rep6.jpg
2026-07-16T00:19:34,the black bottle,280,8,288,right,right,True,True,False,high,The laser dot is on the bed near the black bottle but not overlapping it.,captures/e1/bottle/q101_off+8_rep0.jpg
2026-07-16T00:19:37,the black bottle,280,2,282,right,unknown,False,True,True,high,The laser dot is on the black bottle's body; they overlap.,captures/e1/bottle/q102_off+2_rep7.jpg
2026-07-16T00:19:41,the black bottle,280,-2,278,left,right,False,True,False,high,"The laser dot is visible on the bed, to the left of the black bottle, and does not overlap with it.",captures/e1/bottle/q103_off-2_rep7.jpg
2026-07-16T00:19:44,the black bottle,280,12,292,right,right,True,True,False,high,The laser dot is on the bed to the left of the black bottle and they do not overlap.,captures/e1/bottle/q104_off+12_rep8.jpg
2026-07-16T00:19:48,the black bottle,280,2,282,right,unknown,False,True,True,high,The laser dot is directly overlapping the black bottle on the bed.,captures/e1/bottle/q105_off+2_rep10.jpg
2026-07-16T00:19:52,the black bottle,280,5,285,right,unknown,False,True,True,high,The laser dot is overlapping the black bottle on the bed.,captures/e1/bottle/q106_off+5_rep0.jpg
2026-07-16T00:19:56,the black bottle,280,-12,268,left,left,True,True,False,high,"The laser dot is on the bed to the right of the black bottle, not overlapping it.",captures/e1/bottle/q107_off-12_rep3.jpg
2026-07-16T00:19:59,the black bottle,280,-8,272,left,left,True,True,False,high,The laser dot is to the right of the black bottle on the bed and they do not overlap.,captures/e1/bottle/q108_off-8_rep11.jpg
2026-07-16T00:20:03,the black bottle,280,-12,268,left,left,True,True,False,high,The laser dot is on the bed to the right of the black bottle and not touching it.,captures/e1/bottle/q109_off-12_rep8.jpg
2026-07-16T00:20:07,the black bottle,280,-25,255,left,right,False,True,False,high,"The laser dot is visible on the wall to the left, away from the black bottle on the bed; they do not overlap.",captures/e1/bottle/q110_off-25_rep2.jpg
2026-07-16T00:20:11,the black bottle,280,-3,277,left,left,True,True,False,high,"The laser dot is to the right of the black bottle on the bed, not overlapping.",captures/e1/bottle/q111_off-3_rep5.jpg
2026-07-16T00:20:14,the black bottle,280,-25,255,left,right,False,True,False,high,"The laser dot is near the left edge of the image on the wall, while the black bottle is on the bed to the right; they do not overlap.",captures/e1/bottle/q112_off-25_rep4.jpg
2026-07-16T00:20:18,the black bottle,280,25,305,right,unknown,False,False,False,high,"The laser dot is not visible in the image, so it cannot overlap with the black bottle.",captures/e1/bottle/q113_off+25_rep5.jpg
2026-07-16T00:20:21,the black bottle,280,8,288,right,left,False,True,False,high,"The laser dot is on the bed, to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q114_off+8_rep9.jpg
2026-07-16T00:20:25,the black bottle,280,2,282,right,right,True,True,False,high,The laser dot is visible on the wall to the left of the black bottle and they do not overlap.,captures/e1/bottle/q115_off+2_rep9.jpg
2026-07-16T00:20:29,the black bottle,280,5,285,right,left,False,True,False,high,"The laser dot is to the right of and not overlapping the black bottle, on the bed.",captures/e1/bottle/q116_off+5_rep9.jpg
2026-07-16T00:20:33,the black bottle,280,-8,272,left,left,True,True,False,high,"The laser dot is on the wall to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q117_off-8_rep1.jpg
2026-07-16T00:20:36,the black bottle,280,8,288,right,right,True,True,False,high,"The laser dot is to the left of the black bottle on the bed, and they do not overlap.",captures/e1/bottle/q118_off+8_rep6.jpg
2026-07-16T00:20:40,the black bottle,280,2,282,right,unknown,False,True,True,high,The laser dot is visible and directly touching the black bottle's body.,captures/e1/bottle/q119_off+2_rep11.jpg
2026-07-16T00:20:43,the black bottle,280,-5,275,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping its body.,captures/e1/bottle/q120_off-5_rep5.jpg
2026-07-16T00:20:47,the black bottle,280,-8,272,left,left,True,True,False,high,The laser dot is on the bed surface slightly to the right of the black bottle and does not overlap it.,captures/e1/bottle/q121_off-8_rep7.jpg
2026-07-16T00:20:50,the black bottle,280,-12,268,left,left,True,True,False,high,The laser dot is on the right side of the black bottle and they do not overlap.,captures/e1/bottle/q122_off-12_rep11.jpg
2026-07-16T00:20:54,the black bottle,280,-1,279,left,right,False,True,False,high,The laser dot is on the bed to the left of the black bottle and they do not overlap.,captures/e1/bottle/q123_off-1_rep2.jpg
2026-07-16T00:20:57,the black bottle,280,-18,262,left,left,True,True,False,high,The laser dot is to the right of the black bottle on the bed and they do not overlap.,captures/e1/bottle/q124_off-18_rep3.jpg
2026-07-16T00:21:01,the black bottle,280,3,283,right,left,False,True,False,high,"The laser dot is visible to the right of the black bottle, on the bed; they do not overlap.",captures/e1/bottle/q125_off+3_rep3.jpg
2026-07-16T00:21:05,the black bottle,280,8,288,right,left,False,True,False,high,The laser dot is on the bed to the right of the black bottle and not overlapping it.,captures/e1/bottle/q126_off+8_rep1.jpg
2026-07-16T00:21:08,the black bottle,280,-8,272,left,left,True,True,False,high,The laser dot is to the right of the black bottle and not overlapping it.,captures/e1/bottle/q127_off-8_rep5.jpg
2026-07-16T00:21:11,the black bottle,280,-25,255,left,right,False,True,False,high,"The laser dot is on the bed, to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q128_off-25_rep3.jpg
2026-07-16T00:21:15,the black bottle,280,-12,268,left,left,True,True,False,high,The laser dot is on the bed to the right of the black bottle and not overlapping.,captures/e1/bottle/q129_off-12_rep0.jpg
2026-07-16T00:21:18,the black bottle,280,5,285,right,left,False,True,False,high,The laser dot is on the bed near the black bottle but not touching or overlapping it.,captures/e1/bottle/q130_off+5_rep11.jpg
2026-07-16T00:21:23,the black bottle,280,5,285,right,right,True,True,False,high,"The laser dot is visible on the wall to the right of the black bottle, not overlapping it.",captures/e1/bottle/q131_off+5_rep4.jpg
2026-07-16T00:21:26,the black bottle,280,-25,255,left,right,False,True,False,high,"The laser dot is on the bed, to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q132_off-25_rep8.jpg
2026-07-16T00:21:30,the black bottle,280,3,283,right,left,False,True,False,high,"The laser dot is to the right of the black bottle, not overlapping the bottle's body.",captures/e1/bottle/q133_off+3_rep8.jpg
2026-07-16T00:21:34,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is on the bed to the right of the black bottle, and they do not overlap.",captures/e1/bottle/q134_off-18_rep1.jpg
2026-07-16T00:21:37,the black bottle,280,-18,262,left,left,True,True,False,high,"The laser dot is to the right of the black bottle, not overlapping it.",captures/e1/bottle/q135_off-18_rep8.jpg
2026-07-16T00:21:41,the black bottle,280,18,298,right,right,True,True,False,high,"The laser dot is on a small tabletop while the black bottle is on the bed, and they do not overlap.",captures/e1/bottle/q136_off+18_rep11.jpg
2026-07-16T00:21:45,the black bottle,280,25,305,right,right,True,True,False,high,"The laser dot is on the blue book, and the black bottle is on the bed to the right with no overlap.",captures/e1/bottle/q137_off+25_rep7.jpg
2026-07-16T00:21:49,the black bottle,280,1,281,right,right,True,True,False,high,"The laser dot is on the bed slightly to the left of the black bottle, but not overlapping it.",captures/e1/bottle/q138_off+1_rep9.jpg
2026-07-16T00:21:53,the black bottle,280,-1,279,left,unknown,False,True,True,high,The laser dot is visible on the black bottle and overlapping its body.,captures/e1/bottle/q139_off-1_rep4.jpg
2026-07-16T00:21:57,the black bottle,280,-25,255,left,right,False,True,False,high,"The laser dot is on the bed near the center, and the black bottle is on the right; they do not overlap.",captures/e1/bottle/q140_off-25_rep11.jpg
2026-07-16T00:22:01,the black bottle,280,-2,278,left,left,True,True,False,high,The laser dot is visible to the right of the black bottle and they do not overlap.,captures/e1/bottle/q141_off-2_rep4.jpg
2026-07-16T00:22:05,the black bottle,280,-5,275,left,left,True,True,False,high,"The laser dot is to the right of the black bottle, not overlapping.",captures/e1/bottle/q142_off-5_rep9.jpg
2026-07-16T00:22:08,the black bottle,280,-5,275,left,left,True,True,False,high,The laser dot is to the right side of the black bottle on the bed and not overlapping with it.,captures/e1/bottle/q143_off-5_rep3.jpg
2026-07-16T00:22:12,the black bottle,280,-3,277,left,left,True,True,False,high,The laser dot is to the right of the black bottle but not overlapping it.,captures/e1/bottle/q144_off-3_rep11.jpg
2026-07-16T00:22:15,the black bottle,280,-2,278,left,right,False,True,False,high,The laser dot is visible near the black bottle but is not touching or overlapping it.,captures/e1/bottle/q145_off-2_rep8.jpg
2026-07-16T00:22:19,the black bottle,280,-18,262,left,right,False,True,False,high,The laser dot is visible on the bed and it's to the right of the black bottle with no overlap.,captures/e1/bottle/q146_off-18_rep6.jpg
2026-07-16T00:22:22,the black bottle,280,25,305,right,right,True,True,False,high,The laser dot is on a blue book and not overlapping the black bottle which is to the right.,captures/e1/bottle/q147_off+25_rep10.jpg
2026-07-16T00:22:26,the black bottle,280,-12,268,left,left,True,True,False,high,The laser dot is on the bed to the right of the black bottle and not overlapping it.,captures/e1/bottle/q148_off-12_rep4.jpg
2026-07-16T00:22:29,the black bottle,280,12,292,right,right,True,True,False,high,"The laser dot is on the bed to the left of the black bottle, not overlapping with it.",captures/e1/bottle/q149_off+12_rep3.jpg
2026-07-16T00:22:33,the black bottle,280,-3,277,left,left,True,True,False,high,"The laser dot is visible just to the right of the black bottle on the bed, and they do not overlap.",captures/e1/bottle/q150_off-3_rep4.jpg
2026-07-16T00:22:36,the black bottle,280,18,298,right,right,True,True,False,high,"The laser dot is on the bed to the right of the blue book and to the left of the black bottle, and they do not overlap.",captures/e1/bottle/q151_off+18_rep3.jpg
